id,hospital_name,site_name,lat,lon,street,house_number,postcode,city,cc,country,emergency,cap_beds,cap_prac,cap_rooms,facility_type,public_private,list_specs,tel,email,url,ref_date,pub_date
30036030036,CLÍNICA VISTAHERMOSA GRUPO HLA,,38.36286,-0.46313,AVENIDA DENIA,103,3015,ALICANTE/ALACANT,ES,Spain,,106,,,GENERAL,private,,965268000,KATJA.SMUDDE@GRUPOHLA.COM,,,2020_03_20
30041030041,VITHAS HOSPITAL PERPETUO INTERNACIONAL,,38.35289,-0.47649,PLAZA DOCTOR GÓMEZ ULLA,15,3013,ALICANTE/ALACANT,ES,Spain,,103,,,GENERAL,private,,965201100,PERPETUOSOCORRO@PERPETUOSOCORRO.NEHOS.COM,,,2020_03_20
30067030067,HOSPITAL VIRGEN DE LOS LIRIOS,,38.7052,-0.47204,POLÍGONO CARAMAXEL,"S/N ",3804,ALCOY/ALCOI,ES,Spain,,305,,,GENERAL,public,,965537400,FALIP_ROS@GVA.ES,,,2020_03_20
30089030089,SANATORIO SAN JORGE S.L.,,38.69289,-0.48604,CALLE OLIVER,55,3802,ALCOY/ALCOI,ES,Spain,,26,,,GENERAL,private,,965330400,ADMINISTRACION@SANATORIOSANJORGE.COM,,,2020_03_20
30092030092,HOSPITAL CLÍNICA BENIDORM,,38.54277,-0.12709,AVENIDA ALFONSO PUCHADES,8,3501,BENIDORM,ES,Spain,,166,,,GENERAL,private,,965853850,HOSPITAL@CLINICABENIDORM.COM,,,2020_03_20
30128030128,HOSPITAL SAN CARLOS DE DENIA GRUPO HLA,,38.83647,0.09069,PARTIDA MADRIGUERES SUD,8,3700,DÉNIA,ES,Spain,,31,,,GENERAL,private,,965781550,PEDRO.ESTEBAN@GRUPOHLA.COM,,,2020_03_20
30152030152,HOSPITAL GENERAL UNIVERSITARIO DE ELCHE,,38.25959,-0.69019,CAMÍ ALMAZARA,11,3203,ELCHE/ELX,ES,Spain,,492,,,GENERAL,public,,966616900,SECGERENCIA_ELX@GVA.ES,,,2020_03_20
30165030165,HOSPITAL GENERAL UNIVERSITARIO DE ELDA-VIRGEN DE LA SALUD,,38.49551,-0.80458,CARRETERA SAX,"S/N ",3600,ELDA,ES,Spain,,513,,,GENERAL,public,,966989000,IZQUIERDO_ALF@GVA.ES,,,2020_03_20
30187030187,HOSPITAL SANT VICENT DEL RASPEIG,,38.4041599,-0.5299732,CALLE LILLO JUAN,137,3690,SAN VICENTE DEL RASPEIG/SANT VICENT DEL RASPEIG,ES,Spain,,179,,,GERIATRÍA Y/O LARGA ESTANCIA,public,,965907700,HOSPITALSANVICENTE@GVA.ES,,,2020_03_20
30190030190,SANATORIO SAN FRANCISCO DE BORJA FONTILLES,,38.77825927734375,-0.10902000218629837,CARRETERA ORBA-VALL DE LAGUAR,"KM 4 ",3791,"VALL DE LAGUAR, LA",ES,Spain,,96,,,GERIATRÍA Y/O LARGA ESTANCIA,private,,965583350,FONTILLES@FONTILLES.ORG,,,2020_03_20
30204030204,HOSPITAL MARINA BAIXA DE LA VILA JOIOSA,,38.50513,-0.23294,AVENIDA ALCALDE EN JAUME BOTELLA MAYOR,7,3570,"VILLAJOYOSA/VILA JOIOSA, LA",ES,Spain,,286,,,GENERAL,public,,966859800,LOUIS_ROS@GVA.ES,,,2020_03_20
30211030211,HOSPITAL VEGA BAJA DE ORIHUELA,,38.08981,-0.85758,CARRETERA ORIHUELA - ALMORADÍ,"S/N ",3314,ORIHUELA,ES,Spain,,361,,,GENERAL,public,,966749000,,,,2020_03_20
30226030226,"HOSPITAL INTERNACIONAL MEDIMAR, S.A.",,38.36187,-0.46489,AVENIDA DENIA,78,3016,ALICANTE/ALACANT,ES,Spain,,66,,,GENERAL,private,,965162200,INFO@HOSPITALMEDIMAR.COM,,,2020_03_20
30232030232,HOSPITAL PSIQUIÁTRICO PENITENCIARIO DE FONTCALENT,,38.34866,-0.56043,COMPLEJO CENTRO PENITENCIARIO FONTCALENT,1,3113,ALICANTE/ALACANT,ES,Spain,,432,,,PSIQUIÁTRICO,public,,965102222,DIRECTOR.ALICANTEP@DGIP.MIR.ES,,,2020_03_20
"3,02500302500302E+016",HOSPITAL UNIVERSITARIO SAN JUAN DE ALICANTE,,38.40648,-0.42778,CARRETERA NACIONAL 332,ALICANTE-VALENCIA S/N,3550,SANT JOAN D'ALACANT,ES,Spain,,396,,,GENERAL,public,,965169400,FERNANDEZ_ASU@GVA.ES,,,2020_03_20
30279030279,CENTRO MÉDICO ACUARIO,,38.82669,0.00218,AVENIDA DEL VERGEL,11,3778,BENIARBEIG,ES,Spain,,19,,,GENERAL,private,,966476260,ACUARIO@ACUARIO.ORG,,,2020_03_20
30298030298,HOSPÌTAL QUIRONSALUD TORREVIEJA,,37.9815,-0.6715,PARTIDA DE LA LOMA,"S/N ",3184,TORREVIEJA,ES,Spain,,132,,,GENERAL,private,,966921313,ANTONIO.DOMENECH@QUIRONSALUD.ES,,,2020_03_20
30328030328,HOSPITAL IMED LEVANTE,,38.54119,-0.10602,CALLE DR SANTIAGO RAMÓN Y CAJAL,7,3503,ALICANTE/ALACANT,ES,Spain,,100,,,GENERAL,private,,966878787,INFO@HOSPITALDELEVANTE.COM,,,2020_03_20
30339030339,HOSPITAL UNIVERSITARIO DE TORREVIEJA,,37.96414,-0.72721,CARRETERA CV95 SAN MIGUEL DE SALINAS-TORREVIEJA PARTIDA LA CEÑUELA,"S/N ",3186,TORREVIEJA,ES,Spain,,269,,,GENERAL,public,,965721200,JDZAFRILLA@TORREVIEJA-SALUD.COM,,,2020_03_20
30340030340,HOSPITAL DE DENIA,,38.83587,0.05678,PARTIDA BENIADLÀ,"S/N ",3700,DÉNIA,ES,Spain,,266,,,GENERAL,public,,966429000,GERENCIA@MARINASALUD.ES,,,2020_03_20
30351030351,HOSPITAL LA PEDRERA,,38.8291,0.0791,PARTIDA PLANA D'EST,4,3700,DÉNIA,ES,Spain,,107,,,GERIATRÍA Y/O LARGA ESTANCIA,public,,966467170,DIRECCION_HLAPEDRERA@GVA.ES,,,2020_03_20
30362030362,CENTRO DE REHABILITACIÓN NEUROLÓGICA CASAVERDE,,38.4206,-0.46991,CALLE PONENT,15,3110,MUTXAMEL,ES,Spain,,40,,,REHABILITACIÓN PSICOFÍSICA,private,,965950711,RECEPCION.MUCHAMIEL@GRUPOCASAVERDE.COM,,,2020_03_20
30373030373,HOSPITAL UNIVERSITARIO VINALOPO,,38.25472,-0.71483,TONICO SANSANO MORA,14,3293,ELCHE/ELX,ES,Spain,,214,,,GENERAL,public,,966679800,NARQUES@VINALOPOSALUD.COM,,,2020_03_20
30384030384,HOSPITAL IMED ELCHE,,38.28672,-0.62032,CALLE MAX PLANCK,"S/N ",3203,ELCHE/ELX,ES,Spain,,98,,,GENERAL,private,,966915151,OAPARISI@IMEDHOSPITALES.COM,,,2020_03_20
40010040010,HOSPITAL TORRECÁRDENAS,,36.86433,-2.4434,PARAJE DE TORRECÁRDENAS,"S/N ",4009,ALMERÍA,ES,Spain,,0,,,GENERAL,public,,950016114,ANNA.TORRES.SSPA@JUNTADEANDALUCIA.ES,,,2020_03_20
40031040031,HOSPITAL DE LA CRUZ ROJA,,36.84387,-2.45235,CTRA DE RONDA,"KM 196 ",4008,ALMERÍA,ES,Spain,,0,,,GENERAL,public,,950017400,ANNA.TORRES.SSPA@JUNTADEANDALUCIA.ES,,,2020_03_20
40059040059,HOSPITAL VIRGEN DEL MAR,,36.84626,-2.44159,CARRETERA DEL MAMÍ,"KM 1 ",4009,ALMERÍA,ES,Spain,,76,,,GENERAL,private,,950210100,VIRGENDELMAR@VITHAS.ES,,,2020_03_20
40084040084,HOSPITAL LA INMACULADA,,37.42068,-1.8789,AVDA DRA ANA PARRA,"S/N ",4600,HUÉRCAL-OVERA,ES,Spain,,184,,,GENERAL,public,,950029176,H.INMACULADA.SSPA@JUNTADEANDALUCIA.ES,,,2020_03_20
40097040097,HOSPITAL UNIVERSITARIO TORRECÁRDENAS,,36.86433,-2.4434,PARAJE DE TORRECÁRDENAS,"S/N ",4009,ALMERÍA,ES,Spain,,763,,,GENERAL,public,,950016114,,,,2020_03_20
40101040101,HOSPITAL MEDITERRÁNEO,,36.82082,-2.43622,NUEVA MUSA,"S/N ",4007,ALMERÍA,ES,Spain,,89,,,GENERAL,private,,950621063,JAROJAS@ASISA.ES,,,2020_03_20
40118040118,HOSPITAL DE PONIENTE,,36.77323,-2.8143,CRTA DE ALMERIMAR,"S/N ",4700,"EJIDO, EL",ES,Spain,,273,,,GENERAL,public,,950022568,SUGERENCIAS@EPHPO.ES,,,2020_03_20
40127,HOSPITAL DE ALTA RESOLUCIÓN EL TOYO,,36.85045,-2.31038,CAMINO DE LA BOTICA S/N RETAMAR," ",4131,ALMERÍA,ES,Spain,,44,,,GENERAL,public,,950158015,SUGERENCIAS@EPHPO.ES,,,2020_03_20
50013050013,HOSPITAL NUESTRA SEÑORA DE SONSOLES,,40.66904,-4.65574,AV JUAN CARLOS I,"S/N ",5071,ÁVILA,ES,Spain,,0,,,GENERAL,public,,920358000,GERENTE.HNSS@SALUDCASTILLAYLEON.ES,,,2020_03_20
50034050034,HOSPITAL PROVINCIAL DE ÁVILA,,40.6508932,-4.691886,JESÚS DEL GRAN PODER,42,5003,ÁVILA,ES,Spain,,0,,,GENERAL,public,,920357200,GERENTE.HNSS@SALUDCASTILLAYLEON.ES,,,2020_03_20
50049050049,CLÍNICA SANTA TERESA,,40.6594538,-4.6861494,AV SANTA CRUZ DE TENERIFE,11,5005,ÁVILA,ES,Spain,,33,,,GENERAL,private,,920252525,DIRECCION@CLINICASANTATERESA.ES,,,2020_03_20
50061050061,COMPLEJO ASISTENCIAL DE AVILA,,40.66904,-4.65574,AVDA JUAN CARLOS I,"S/N ",5071,ÁVILA,ES,Spain,,430,,,GENERAL,public,,920358000,GERENTE.HNSS@SALUDCASTILLAYLEON.ES,,,2020_03_20
50072050072,HOSPITAL DE SALUD MENTAL CASTA SALUD ARÉVALO,,41.0537173,-4.7200873,PASEO SAN JUAN BOSCO,2,5200,ARÉVALO,ES,Spain,,80,,,PSIQUIÁTRICO,private,,920301400,DIRECCIONAREVALO@CASTASALUD.COM,,,2020_03_20
60016060016,COMPLEJO HOSPITALARIO UNIVERSITARIO DE BADAJOZ,,38.88028,-7.03199,AVDA DE ELVAS,"S/N ",6080,BADAJOZ,ES,Spain,,915,,,GENERAL,public,,924218100,ADMISION.HIFC@SALUD-JUNTAEX.ES,,,2020_03_20
60021060021,HOSPITAL UNIVERSITARIO DE BADAJOZ,,38.88028,-7.03199,AVDA DE ELVAS,"S/N ",6080,BADAJOZ,ES,Spain,,0,,,GENERAL,public,,924218100,ADMISION.HIFC@SALUD-JUNTAEX.ES,,,2020_03_20
60037060037,HOSPITAL MATERNO INFANTIL,,38.8658956,-6.9710622,LA VIOLETA,1,6010,BADAJOZ,ES,Spain,,0,,,MATERNO-INFANTIL,public,,924215000,DIRMED.HPSHMI@SALUD-JUNTAEX.ES,,,2020_03_20
60080060080,"HOSPITAL ""FUNDACIÓN SAN JUAN DE DIOS DE EXTREMADURA""",,38.68052,-6.40527,PASEO DE LA PIEDAD,5,6200,ALMENDRALEJO,ES,Spain,,105,,,GERIATRÍA Y/O LARGA ESTANCIA,private,,924670017,ALMENDRALEJOSJD.ES,,,2020_03_20
60093060093,HOSPITAL DON BENITO-VILLANUEVA DE LA SERENA,,38.96926,-5.80549,CTRA DON BENITO-VILLANUEVA DE LA SERENA,"KM 3 ",6400,DON BENITO,ES,Spain,,0,,,GENERAL,public,,924386800,RICARDO.SANCHEZ@SALUD-JUNTAEX.ES,,,2020_03_20
60114060114,HOSPITAL GENERAL DE LLERENA,,38.24358,-6.01288,AVDA BADAJOZ,1,6900,LLERENA,ES,Spain,,0,,,GENERAL,public,,924877000,GERENTE.LLERENA@SALUD-JUNTAEX.ES,,,2020_03_20
60129060129,HOSPITAL DE MÉRIDA,,38.912476209125195,-6.359025586836776,AVDA ANTONIO CAMPOS HOYOS,"Nº 26 ",6800,MÉRIDA,ES,Spain,,0,,,GENERAL,public,,924381000,JULIAN.GARCIAM@SALUD-JUNTAEX.ES,,,2020_03_20
60135060135,CENTRO SOCIOSANITARIO DE MÉRIDA,,38.92276,-6.32712,CTRA VALVERDE-MÉRIDA,"KM 2 ",6800,MÉRIDA,ES,Spain,,270,,,PSIQUIÁTRICO,public,,924388081,CSANITARIO.MERIDA@GOBEX.ES,,,2020_03_20
60140060140,HOSPITAL QUIRÓNSALUD SANTA JUSTA,,38.9731558,-5.7953893,CONCEPCIÓN,24,6700,VILLANUEVA DE LA SERENA,ES,Spain,,29,,,QUIRÚRGICO,public,,924840746,SERENA@QUIRONSALUD.ES,,,2020_03_20
60172060172,HOSPITAL QUIRONSALUD CLIDEBA,,38.87124,-6.99053,ELADIO SALINERO DE LOS SANTOS,6,6011,BADAJOZ,ES,Spain,,73,,,GENERAL,private,,924229050,CLIDEBA@QUIRONSALUD.ES,,,2020_03_20
60188060188,HOSPITAL PARQUE VIA DE LA PLATA,,38.42473,-6.41131,CTRA DE LOS SANTOS,"S/N ",6300,ZAFRA,ES,Spain,,9,,,GENERAL,private,,924552755,DADMINISTRACION.EXT@PARQUEHOSPITALES.ES,,,2020_03_20
60208060208,HOSPITAL DE ZAFRA,,38.42005,-6.40716,CRTA BADAJOZ-GRANADA,"S/N ",6300,ZAFRA,ES,Spain,,0,,,GENERAL,public,,924029200,GERENTE.LLERENA@SALUD-JUNTAEX.ES,,,2020_03_20
60219060219,COMPLEJO HOSPITALARIO LLERENA-ZAFRA,,38.24358,-6.01288,AVDA BADAJOZ,1,6900,LLERENA,ES,Spain,,227,,,GENERAL,public,,924877000,GERENTE.LLERENA@SALUD-JUNTAEX.ES,,,2020_03_20
60220060220,HOSPITAL PERPETUO SOCORRO,,38.86555,-6.97289,AVDA DAMIÁN TÉLLEZ LAFUENTE,"S/N ",6010,BADAJOZ,ES,Spain,,0,,,GENERAL,public,,924215000,SUBMED.HPSHMI@SALUD-JUNTAEX.ES,,,2020_03_20
60231,HOSPITAL SIBERIA-SERENA,,39.02614,-5.2318,CRTRA TALARRUBIAS-AGUDO KM2," ",6640,TALARRUBIAS,ES,Spain,,0,,,GENERAL,public,,924648100,TATIANA.SANTIAGO@SALUD-JUNTAEX.ES,,,2020_03_20
"6,02420602420602E+016",HOSPITAL TIERRA DE BARROS,,38.74102,-6.38866,CRTA NAL 630,KM 654 300,6200,ALMENDRALEJO,ES,Spain,,0,,,GENERAL,public,,924699200,JULIAN.GARCIAM@SALUD-JUNTAEX.ES,,,2020_03_20
60253060253,COMPLEJO H. DON BENITO-VVA DE LA SERENA,,38.96174,-5.86432,AVDA ALONSO MARTÍN,8,6400,DON BENITO,ES,Spain,,320,,,GENERAL,public,,924382800,GERENTE.DONBENITO@SALUD-JUNTAEX.ES,,,2020_03_20
60264060264,COMPLEJO HOSPITALARIO DEL ÁREA DE SALUD DE MÉRIDA,,38.912476209125195,-6.359025586836776,AVDA ANTONIO CAMPOS HOYOS,"Nº 26 ",6800,MÉRIDA,ES,Spain,,381,,,GENERAL,public,,924381000,JULIAN.GARCIAM@SALUD-JUNTAEX.ES,,,2020_03_20
60275060275,CASAVERDE. CENTRO DE REHABILITACIÓN NEUROLÓGICO DE EXTREMADURA,,38.91187,-6.37165,AVDA ADOLFO SUÁREZ GONZÁLEZ,56,6800,MÉRIDA,ES,Spain,,100,,,REHABILITACIÓN PSICOFÍSICA,private,,924380330,DIRECCION.MERIDA@GRUPOCASAVERDE.COM,,,2020_03_20
60286,CLÍNICA EXTREMEÑA DE SALUD,,38.89487,-6.99972,FEDERICO MAYOR ZARAGOZA S/N," ",6006,BADAJOZ,ES,Spain,,20,,,GENERAL,private,,924211818,,,,2020_03_20
60297,HOSPITAL PARQUE VEGAS ALTAS,,38.9633,-5.85638,AVDA MADRID 12," ",6400,DON BENITO,ES,Spain,,21,,,GENERAL,private,,924805050,DADMINISTRACION.EXT@PARQUEHOSPITALES.ES,,,2020_03_20
70048070048,HOSPITAL GENERAL DE MALLORCA,,39.5736,2.6471,PZA DEL HOSPITAL,3,7012,PALMA DE MALLORCA,ES,Spain,,100,,,GERIATRÍA Y/O LARGA ESTANCIA,public,,871205000,ANDRES.RECOBER@SSIB.ES,,,2020_03_20
70051070051,HOSPITAL PSIQUIÀTRIC,,39.59563,2.62984,CAMÍ DE JESÚS,40,7010,PALMA DE MALLORCA,ES,Spain,,168,,,PSIQUIÁTRICO,public,,871205000,ANDRES.RECOBER@SSIB.ES,,,2020_03_20
70064070064,CLÍNICA MUTUA BALEAR,,39.57527,2.64645,BISBE CAMPINS,4,7012,PALMA DE MALLORCA,ES,Spain,,40,,,TRAUMATOLOGÍA Y/O REHABILITACIÓN,public,,971213400,RMUNYOZ@MUTUABALEAR.ES,,,2020_03_20
70070070070,HOSPITAL DE LA CRUZ ROJA ESPAÑOLA,,39.58391,2.65316,PONS Y GALLARZA,90,7004,PALMA DE MALLORCA,ES,Spain,,73,,,MÉDICO-QUIRÚRGICO,private,,971751445,TACAJI@CRUZROJA.ES,,,2020_03_20
70086070086,HOSPITAL SANT JOAN DE DEU,,39.54711,2.6986,SANT JOAN DE DÉU,7,7007,PALMA DE MALLORCA,ES,Spain,,200,,,MÉDICO-QUIRÚRGICO,private,,971265854,VLJ@OHSJD.ES,,,2020_03_20
70099070099,CLÍNICA ROTGER,,39.57572,2.64692,SANTIAGO RUSIÑOL,9,7012,PALMA DE MALLORCA,ES,Spain,,186,,,GENERAL,private,,971448500,BARTOLOME.CRESPI@QUIRONSALUD.ES,,,2020_03_20
70110070110,CLINICA JUANEDA,,39.57639,2.62787,COMPANY,30,7014,PALMA DE MALLORCA,ES,Spain,,196,,,GENERAL,private,,971221257,MARIAJOSE.SABARIEGO@CLINICAJUANEDA.ES,,,2020_03_20
70131070131,POLICLÍNICA MIRAMAR,,39.58369,2.63048,CAMINO DE LA VILETA,30,7011,PALMA DE MALLORCA,ES,Spain,,206,,,GENERAL,private,,971767000,JOSE.CRESPI@JUANEDA.ES,,,2020_03_20
70162,HOSPITAL JOAN MARCH,,39.62555,2.66188,CTRA PALMA-SÓLLER KM 12," ",7110,BUNYOLA,ES,Spain,,106,,,GERIATRÍA Y/O LARGA ESTANCIA,public,,871202000,JAIME.RIPOLL@HSLL.ES/SMORENO@HSLL.ES,,,2020_03_20
70184070184,HOSPITAL CAN MISSES,,38.9148,1.42044,CORONA,"S/N ",7800,EIVISSA,ES,Spain,,245,,,GENERAL,public,,971397000,AMATILLA@ASEF.ES,,,2020_03_20
70197070197,HOSPITAL RESIDENCIA ASISTIDA CAS SERRES,,38.90166,1.41245,COSME VIDAL LLASER,"27 BARRIO CAS SERRES ",7800,EIVISSA,ES,Spain,,5,,,OTRA FINALIDAD,public,,971392960,MATUR@CONSELLDEIVISSA.ES,,,2020_03_20
70201070201,"POLICLÍNICA NUESTRA SEÑORA DEL ROSARIO, S.A.",,38.90722,1.42962,VÍA ROMANA,"S/N ",7800,EIVISSA,ES,Spain,,70,,,GENERAL,private,,971301916,RRHH2@GRUPOPOLICLINICA.ES,,,2020_03_20
70244070244,CLÍNICA JUANEDA MENORCA,,40.00503,3.8416,CANONGE MOLL,"S/N ",7760,CIUTADELLA DE MENORCA,ES,Spain,,41,,,GENERAL,private,,971480505,JLUIS.BOSCH@JUANEDA.ES,,,2020_03_20
70260070260,HOSPITAL GENERAL DE MURO,,39.79453,3.12374,VELER,"1 PLAYA DE MURO ",7458,MURO,ES,Spain,,85,,,GENERAL,private,,971891900,MIQUEL.TORRENS@JUANEDA.ES,,,2020_03_20
70295070295,CLINICA JUANEDA MAHON,,39.8852376,4.2564355,AV VIVES LLULL,6,7703,MAÓ-MAHÓN,ES,Spain,,18,,,GENERAL,private,,971351115,JLUIS.BOSCH@JUANEDA.ES,,,2020_03_20
70309070309,HOSPITAL MANACOR,,39.5797,3.208,CRTA MANACOR-ALCUDIA,"S/N ",7500,MANACOR,ES,Spain,,224,,,GENERAL,public,,971847000,GERENCIAFHM@HMANACOR.ORG,,,2020_03_20
70333070333,HOSPITAL SON LLATZER,,39.57659,2.72811,CTRA MANACOR,"KM 4 ",7198,PALMA DE MALLORCA,ES,Spain,,419,,,GENERAL,public,,871202000,JAIME.RIPOLL@HSLL.ES,,,2020_03_20
70344070344,HOSPITAL QUIRÓNSALUD PALMAPLANAS,,39.59776,2.6425,CAMÍ DELS REIS,308,7010,PALMA DE MALLORCA,ES,Spain,,169,,,GENERAL,private,,971918000,INFO.PLN@PALMAPLANAS.COM,,,2020_03_20
70366070366,HOSPITAL DE FORMENTERA,,38.70727,1.43438,VENDA DES BROLLS,"S/N ",7860,FORMENTERA,ES,Spain,,12,,,GENERAL,public,,971321212,ASANZI@ASEF.ES,,,2020_03_20
70377070377,HOSPITAL COMARCAL D'INCA,,39.71878,2.91767,CRTRA VELLA DE LLUBI,"S/N ",7300,INCA,ES,Spain,,165,,,GENERAL,public,,971888514,ANTONI.COLOMBAS@HCIN.ES,,,2020_03_20
70388070388,HOSPITAL MATEU ORFILA,,39.8686555,4.242098,RONDA MALBÚGER,1,7703,MAÓ-MAHÓN,ES,Spain,,142,,,GENERAL,public,,971487000,GERENCIA@HGMO.ES,,,2020_03_20
70399070399,HOSPITAL UNIVERSITARI SON ESPASES,,39.64081,2.64879,CARRETERA VALDEMOSSA,79,7120,PALMA DE MALLORCA,ES,Spain,,839,,,GENERAL,public,,871205000,BENIGNO.MARIN@SSIB.ES,,,2020_03_20
70412070412,HOSPITAL DE LLEVANT,,39.54418,3.32864,ESCAMARLÁ,"6 (PORTO CRISTO) ",7680,MANACOR,ES,Spain,,70,,,GENERAL,private,,971822400,MSOTERAS@HLLEVANT.COM,,,2020_03_20
70423,HOSPITAL CLINIC BALEAR,,39.49143,2.74025,PASEO ARBREDA S/N," ",7609,LLUCMAJOR,ES,Spain,,34,,,GENERAL,private,,971443030,HOSREC.BAL@QUIRONSALUD.ES,,,2020_03_20
70434070434,CLÍNICA LUZ DE PALMA,,39.56724,2.62428,C/CAMILO JOSÉ CELA,20,7014,PALMA DE MALLORCA,ES,Spain,,38,,,GENERAL,private,,971599167,MATEO@CLINCALUZ.ES,,,2020_03_20
80044080044,"HOSPITAL CLÍNIC DE BARCELONA, SEU SABINO DE ARANA",,41.38545,2.12666,CR SABINO DE ARANA,1,8028,BARCELONA,ES,Spain,,130,,,MATERNO-INFANTIL,public,,932275600,ASALGOT@MEDICINA.UB.ES,,,2020_03_20
80057080057,HOSPITAL DEL MAR.,,41.38338,2.19468,PS MARÍTIM DE LA BARCELONETA,25,8003,BARCELONA,ES,Spain,,470,,,GENERAL,public,,932483000,JVARELA@IMAS.IMIM.ES,,,2020_03_20
80060080060,HOSPITAL DE L'ESPERANÇA.,,41.41097,2.15436,AV SANT JOSEP DE LA MUNTANYA,12,8024,BARCELONA,ES,Spain,,161,,,GENERAL,public,,933674100,JVALERA@IMAS.IMIM.ES,,,2020_03_20
80109080109,HOSPITAL CLÍNIC DE BARCELONA,,41.38912,2.15177,CR VILLARROEL,170,8036,BARCELONA,ES,Spain,,844,,,GENERAL,public,,932275400,ASALGOT@MEDICINA.UB.ES,,,2020_03_20
